^SAMPLE = GSM1589097
!Sample_title = Luminal B, TUM104
!Sample_geo_accession = GSM1589097
!Sample_status = Public on Jan 23 2015
!Sample_submission_date = Jan 22 2015
!Sample_last_update_date = Jan 23 2015
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Breast tumor sample from IHC defined Luminal B subgroup
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample_group: Luminal B
!Sample_characteristics_ch1 = array_batch: B1
!Sample_characteristics_ch1 = hybridation batch: H3
!Sample_growth_protocol_ch1 = Tumor samples were obtained from patients treated at the hospital of Institut Curie (Biological Resource Center, Paris, France). Healthy samples were obtained from mammary plastic surgery. Cell lines were grown from the American Type Culture Collection (ATCC),
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted and purified from frozen tumor samples using the RNeasy Mini Kit (Qiagen) followed by the RNA clean up kit (Macherey Nagel), according to manufacturers’ instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Following RNA quality and quantity control, 2 µg of total RNA were amplified and labeled according to the Affymetrix one cycle synthesis target preparation protocol to hybridize Affymetrix U133 plus 2.0 chips, as described by the company.
!Sample_hyb_protocol = standard Affymetrix protocol
!Sample_scan_protocol = standard Affymetrix protocol
!Sample_description = Breast tumor sample from IHC defined Luminal B subgroup
!Sample_data_processing = Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were corrected using a linear model in which they were treated as fixed effects. Samples with technical replicates were subsequently averaged.
!Sample_platform_id = GPL570
!Sample_contact_name = Thierry,,Dubois
!Sample_contact_email = thierry.dubois@curie.fr
!Sample_contact_laboratory = Breast Cancer Biology Group
!Sample_contact_department = Recherche Center
!Sample_contact_institute = Institut Curie
!Sample_contact_address = 26 rue d’Ulm
!Sample_contact_city = PARIS
!Sample_contact_zip/postal_code = 75005
!Sample_contact_country = France
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1589nnn/GSM1589097/suppl/GSM1589097_BC16_ARN0054_s1h1s1_U133p2.CEL.gz
!Sample_relation = Reanalyzed by: GSM1589746
!Sample_series_id = GSE65194
!Sample_series_id = GSE65216
!Sample_data_row_count = 54673
#ID_REF = 
#VALUE = log2 GCRMA signal from Affy cdf
!sample_table_begin
ID_REF	VALUE
1007_s_at	10.8927120609945
1053_at	7.70085562401355
117_at	5.87287108716603
121_at	2.82611626044611
1255_g_at	2.06743775748652
1294_at	5.21314818412292
1316_at	3.11153377403916
1320_at	2.62209646631079
1405_i_at	7.58043265505251
1431_at	3.11524803992722
1438_at	2.07672253741621
1487_at	6.57636128017907
1494_f_at	2.15193621092846
1552256_a_at	9.0423736319907
1552257_a_at	9.88035251980044
1552258_at	3.44840481836859
1552261_at	2.48566877661639
1552263_at	3.7843326711262
1552264_a_at	7.00264593875888
1552266_at	3.44683747715484
1552269_at	2.24510077362009
1552271_at	1.75560324682821
1552272_a_at	2.05478710343193
1552274_at	5.95362724131021
1552275_s_at	3.09846930678931
1552276_a_at	2.5390079111437
1552277_a_at	7.02632841594302
1552278_a_at	4.3759222807832
1552279_a_at	4.51083584785463
1552280_at	2.2412722482643
1552281_at	1.92696433842389
1552283_s_at	5.07407027221658
1552286_at	3.61342656553963
1552287_s_at	7.03415344020616
1552288_at	3.60579090442948
1552289_a_at	2.2828229828937
1552291_at	8.95959002821727
1552293_at	2.70189696705496
1552295_a_at	5.69533805733714
1552296_at	2.40030909410299
1552299_at	2.4562222001365
1552301_a_at	3.57839205964313
1552302_at	6.490656937519
1552303_a_at	4.69584000285408
1552304_at	2.29810704958994
1552306_at	3.59876686716535
1552307_a_at	2.8991530169683
1552309_a_at	2.90567834611637
1552310_at	4.33825536229138
1552311_a_at	5.3866837508012
1552312_a_at	3.74395551482254
1552314_a_at	2.77914443187739
1552315_at	2.96951517077524
1552316_a_at	4.71640875996389
1552318_at	4.99721949069066
1552319_a_at	3.54209116124285
1552320_a_at	3.23555612310389
1552321_a_at	2.58773888812504
1552322_at	2.33054645052724
1552323_s_at	2.62928319924891
1552325_at	3.36555918624056
1552326_a_at	1.92932561417271
1552327_at	2.39697473758537
1552329_at	5.01759571684706
1552330_at	4.74305943870328
1552332_at	5.40787343765276
1552334_at	7.02262436710142
1552335_at	2.12624851185812
1552337_s_at	2.16459757851035
1552338_at	1.79813298463331
1552340_at	2.18465478395972
1552343_s_at	7.02040317166339
1552344_s_at	3.36077270921853
1552347_at	8.52728148523674
1552348_at	3.694294443148
1552349_a_at	2.09387902496232
1552354_at	2.83719350031029
1552355_s_at	2.20560677723364
1552359_at	2.67967299495283
1552360_a_at	3.98574386678464
1552362_a_at	4.10648421414132
1552364_s_at	3.24249110754082
1552365_at	5.27305418325464
1552367_a_at	4.83749083588427
